ZCTA5CE20,GEOID20,GEOIDFQ20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,FHSZ_mean,FHSZ_majority
"95757","95757",860Z200US95757,B5,G6350,S,"167046572","2638234","+38.3316522","-121.4369791",0.000000,0.000000
"95910","95910",860Z200US95910,B5,G6350,S,"85275255","2836","+39.4628829","-120.8297834",3.000000,3.000000
"95922","95922",860Z200US95922,B5,G6350,S,"134371009","11065874","+39.4667301","-121.0718654",2.575000,3.000000
"95417","95417",860Z200US95417,B5,G6350,S,"62157226","0","+39.6879081","-123.6506987",1.714286,1.000000
"92233","92233",860Z200US92233,B5,G6350,S,"393812527","1504364","+33.1473839","-115.5004049",0.000000,0.000000
"96001","96001",860Z200US96001,B5,G6350,S,"187777496","3752546","+40.5771760","-122.4547147",2.673913,3.000000
"95939","95939",860Z200US95939,B5,G6350,S,"665737146","7662660","+39.5616852","-122.6116979",2.808511,3.000000
"94109","94109",860Z200US94109,B5,G6350,S,"2793343","295796","+37.7944848","-122.4222696",0.000000,0.000000
"95039","95039",860Z200US95039,B5,G6350,S,"45012589","4653213","+36.8277452","-121.7652904",0.000000,0.000000
"93465","93465",860Z200US93465,B5,G6350,S,"219208208","13838","+35.5427158","-120.7337956",1.896552,1.000000
"95012","95012",860Z200US95012,B5,G6350,S,"33446737","545985","+36.7888278","-121.7348886",1.250000,1.000000
"93432","93432",860Z200US93432,B5,G6350,S,"218945573","741518","+35.4785202","-120.4814349",2.333333,3.000000
"92256","92256",860Z200US92256,B5,G6350,S,"164076268","0","+34.0720603","-116.6176658",1.963636,2.000000
"95616","95616",860Z200US95616,B5,G6350,S,"77324072","84521","+38.5541465","-121.7985136",0.000000,0.000000
"95943","95943",860Z200US95943,B5,G6350,S,"164690157","5502401","+39.5752141","-122.0345358",0.000000,0.000000
"95547","95547",860Z200US95547,B5,G6350,S,"26920182","0","+40.5694635","-124.0775035",1.500000,1.000000
"92314","92314",860Z200US92314,B5,G6350,S,"94813298","50567","+34.2541177","-116.7963779",2.666667,3.000000
"96140","96140",860Z200US96140,B5,G6350,S,"26790551","539470","+39.2320185","-120.0963996",2.750000,3.000000
"94105","94105",860Z200US94105,B5,G6350,S,"1277049","1476309","+37.7915753","-122.3937328",0.000000,0.000000
"92365","92365",860Z200US92365,B5,G6350,S,"1251803142","2385323","+34.8966876","-116.5604179",0.000000,0.000000
"92285","92285",860Z200US92285,B5,G6350,S,"704912422","0","+34.3376546","-116.5136717",1.324324,1.000000
"92268","92268",860Z200US92268,B5,G6350,S,"180478390","0","+34.1614600","-116.5500142",2.000000,2.000000
"95620","95620",860Z200US95620,B5,G6350,S,"624878262","7471338","+38.4049355","-121.7543792",0.000000,0.000000
"92304","92304",860Z200US92304,B5,G6350,S,"123472997","0","+34.5487490","-115.6908053",0.000000,0.000000
"93926","93926",860Z200US93926,B5,G6350,S,"173933158","309586","+36.5258701","-121.3967349",2.320000,3.000000
"96019","96019",860Z200US96019,B5,G6350,S,"50035465","3333134","+40.6873543","-122.3994497",2.916667,3.000000
"93960","93960",860Z200US93960,B5,G6350,S,"450991821","12529600","+36.4056248","-121.3230545",1.448276,1.000000
"92363","92363",860Z200US92363,B5,G6350,S,"963533140","32898670","+34.7110781","-114.5819822",0.000000,0.000000
"93405","93405",860Z200US93405,B5,G6350,S,"232370107","441412","+35.3004652","-120.7348428",2.285714,2.000000
"95951","95951",860Z200US95951,B5,G6350,S,"50683672","2550930","+39.7225122","-122.0044327",0.000000,0.000000
"95920","95920",860Z200US95920,B5,G6350,S,"178912998","616634","+39.4497945","-121.9363724",0.000000,0.000000
"93924","93924",860Z200US93924,B5,G6350,S,"484345154","1071708","+36.4156034","-121.6376512",2.227273,3.000000
"93927","93927",860Z200US93927,B5,G6350,S,"544199522","3501670","+36.2755866","-121.3919238",2.100000,2.000000
"95415","95415",860Z200US95415,B5,G6350,S,"143204955","0","+39.0205089","-123.3675486",1.900000,2.000000
"93410","93410",860Z200US93410,B5,G6350,S,"1129563","0","+35.3044560","-120.6569384",1.500000,1.000000
"95571","95571",860Z200US95571,B5,G6350,S,"17039072","117818","+40.3655410","-123.9442803",1.500000,1.000000
"92347","92347",860Z200US92347,B5,G6350,S,"444551903","0","+34.9500139","-117.2580469",0.000000,0.000000
"95637","95637",860Z200US95637,B5,G6350,S,"109503866","0","+38.8530151","-122.2728699",2.400000,3.000000
"96087","96087",860Z200US96087,B5,G6350,S,"110639920","12670554","+40.6331342","-122.5870703",3.000000,3.000000
"96051","96051",860Z200US96051,B5,G6350,S,"889485482","91738528","+40.9163278","-122.3108220",3.000000,3.000000
"94102","94102",860Z200US94102,B5,G6350,S,"1713282","0","+37.7795621","-122.4192928",0.000000,0.000000
"91915","91915",860Z200US91915,B5,G6350,S,"20017949","1500481","+32.6236021","-116.9498039",2.555556,3.000000
"96084","96084",860Z200US96084,B5,G6350,S,"140545075","120974","+40.7958338","-121.8686943",3.000000,3.000000
"92225","92225",860Z200US92225,B5,G6350,S,"1504708381","9881689","+33.7172658","-114.6600840",0.000000,0.000000
"91941","91941",860Z200US91941,B5,G6350,S,"21298308","12381","+32.7592661","-116.9970908",3.000000,3.000000
"92019","92019",860Z200US92019,B5,G6350,S,"82183818","0","+32.7788438","-116.8714160",2.172414,2.000000
"92021","92021",860Z200US92021,B5,G6350,S,"72620851","453630","+32.8357316","-116.8746171",2.066667,2.000000
"92083","92083",860Z200US92083,B5,G6350,S,"14368941","0","+33.1980841","-117.2483642",0.000000,0.000000
"92128","92128",860Z200US92128,B5,G6350,S,"30317183","21498","+32.9969673","-117.0729787",3.000000,3.000000
"95747","95747",860Z200US95747,B5,G6350,S,"109077837","1272","+38.7784212","-121.3688294",0.000000,0.000000
"91948","91948",860Z200US91948,B5,G6350,S,"90351823","143662","+32.8649528","-116.4730364",3.000000,3.000000
"92003","92003",860Z200US92003,B5,G6350,S,"38890176","1228275","+33.2852743","-117.1977769",1.818182,2.000000
"92055","92055",860Z200US92055,B5,G6350,S,"336417977","115630","+33.4111964","-117.4332594",3.000000,3.000000
"92507","92507",860Z200US92507,B5,G6350,S,"55365190","16383","+33.9911223","-117.3068215",2.555556,3.000000
"92673","92673",860Z200US92673,B5,G6350,S,"26689348","27169","+33.4669078","-117.6140160",3.000000,3.000000
"94132","94132",860Z200US94132,B5,G6350,S,"8110293","1299131","+37.7222142","-122.4840831",0.000000,0.000000
"94127","94127",860Z200US94127,B5,G6350,S,"4830201","9359","+37.7360266","-122.4572070",0.000000,0.000000
"92506","92506",860Z200US92506,B5,G6350,S,"41979366","0","+33.9347609","-117.3668824",3.000000,3.000000
"96155","96155",860Z200US96155,B5,G6350,S,"97744600","76028","+38.7629864","-120.0870691",2.166667,2.000000
"92570","92570",860Z200US92570,B5,G6350,S,"275255198","273280","+33.7799465","-117.3225713",2.120690,2.000000
"92503","92503",860Z200US92503,B5,G6350,S,"88890364","11074364","+33.8828840","-117.4517249",1.923077,1.000000
"91752","91752",860Z200US91752,B5,G6350,S,"39062164","542296","+33.9964840","-117.5313345",3.000000,3.000000
"92532","92532",860Z200US92532,B5,G6350,S,"39477850","0","+33.6905568","-117.3024354",2.105263,2.000000
"92596","92596",860Z200US92596,B5,G6350,S,"150045357","15910","+33.6689131","-117.0473138",2.076923,2.000000
"94121","94121",860Z200US94121,B5,G6350,S,"6564527","35943","+37.7785907","-122.4959119",0.000000,0.000000
"92586","92586",860Z200US92586,B5,G6350,S,"16703933","0","+33.7076810","-117.2004276",2.076923,3.000000
"95903","95903",860Z200US95903,B5,G6350,S,"52945675","155575","+39.1212957","-121.3710981",1.200000,1.000000
"95919","95919",860Z200US95919,B5,G6350,S,"69379617","0","+39.4344381","-121.2655554",2.333333,2.000000
"92557","92557",860Z200US92557,B5,G6350,S,"46021204","125929","+33.9725476","-117.2582588",2.875000,3.000000
"92595","92595",860Z200US92595,B5,G6350,S,"55849506","0","+33.6163487","-117.2603462",2.307692,3.000000
"92583","92583",860Z200US92583,B5,G6350,S,"75466088","1220847","+33.7969113","-116.9313714",2.812500,3.000000
"90042","90042",860Z200US90042,B5,G6350,S,"11704859","84279","+34.1147083","-118.1920977",3.000000,3.000000
"95444","95444",860Z200US95444,B5,G6350,S,"811989","0","+38.4326243","-122.8692411",0.000000,0.000000
"95446","95446",860Z200US95446,B5,G6350,S,"80408137","440242","+38.5194268","-123.0106794",2.444444,3.000000
"95462","95462",860Z200US95462,B5,G6350,S,"9364823","335009","+38.4733610","-123.0215408",1.750000,1.000000
"95492","95492",860Z200US95492,B5,G6350,S,"51249449","44081","+38.5304860","-122.8118351",1.222222,1.000000
"90272","90272",860Z200US90272,B5,G6350,S,"61670603","1423894","+34.0925672","-118.5343628",3.000000,3.000000
"95688","95688",860Z200US95688,B5,G6350,S,"238283899","942257","+38.4213428","-122.0301235",1.750000,2.000000
"95476","95476",860Z200US95476,B5,G6350,S,"278777495","1303128","+38.2558418","-122.4609085",1.454545,1.000000
"94951","94951",860Z200US94951,B5,G6350,S,"33293510","0","+38.3225483","-122.6448942",1.500000,1.000000
"94941","94941",860Z200US94941,B5,G6350,S,"97667531","3505250","+37.9247747","-122.6001828",2.000000,2.000000
"94562","94562",860Z200US94562,B5,G6350,S,"720690","0","+38.4306507","-122.4088532",2.500000,2.000000
"91316","91316",860Z200US91316,B5,G6350,S,"14134707","608348","+34.1585419","-118.5165971",3.000000,3.000000
"94583","94583",860Z200US94583,B5,G6350,S,"55001056","51965","+37.7716927","-121.9898294",1.888889,1.000000
"94596","94596",860Z200US94596,B5,G6350,S,"15701634","0","+37.8890094","-122.0367782",1.666667,2.000000
"94619","94619",860Z200US94619,B5,G6350,S,"21615279","0","+37.7926122","-122.1600844",2.250000,2.000000
"94601","94601",860Z200US94601,B5,G6350,S,"8285983","245032","+37.7757598","-122.2185723",0.000000,0.000000
"94509","94509",860Z200US94509,B5,G6350,S,"45181623","581852","+37.9920035","-121.8125663",1.857143,2.000000
"93555","93555",860Z200US93555,B5,G6350,S,"202245944","1952171","+35.5823838","-117.6835971",0.000000,0.000000
"93461","93461",860Z200US93461,B5,G6350,S,"762000417","2396095","+35.6333396","-120.2683905",2.321429,3.000000
"93524","93524",860Z200US93524,B5,G6350,S,"187627830","1490456","+34.9080209","-117.8278171",0.000000,0.000000
"93657","93657",860Z200US93657,B5,G6350,S,"584852789","19017782","+36.8168584","-119.4587018",1.877551,2.000000
"91360","91360",860Z200US91360,B5,G6350,S,"39789006","916025","+34.2133053","-118.8741349",2.700000,3.000000
"93287","93287",860Z200US93287,B5,G6350,S,"185924309","57345","+35.7238010","-118.9206618",1.833333,2.000000
"95821","95821",860Z200US95821,B5,G6350,S,"18290163","192933","+38.6256930","-121.3849162",0.000000,0.000000
"92132","92132",860Z200US92132,B5,G6350,S,"83674","0","+32.7136722","-117.1720388",0.000000,0.000000
"91362","91362",860Z200US91362,B5,G6350,S,"49181589","0","+34.1924314","-118.8194861",3.000000,3.000000
"93250","93250",860Z200US93250,B5,G6350,S,"231995306","42672","+35.6690760","-119.2019692",0.000000,0.000000
"95823","95823",860Z200US95823,B5,G6350,S,"29730177","0","+38.4747263","-121.4426355",0.000000,0.000000
"95826","95826",860Z200US95826,B5,G6350,S,"27292695","576417","+38.5438485","-121.3782842",0.000000,0.000000
"93066","93066",860Z200US93066,B5,G6350,S,"108995106","996","+34.2976989","-119.0145578",2.133333,3.000000
"95330","95330",860Z200US95330,B5,G6350,S,"55750376","3324370","+37.8134503","-121.3172730",0.000000,0.000000
"93234","93234",860Z200US93234,B5,G6350,S,"349526579","0","+36.1960921","-120.0848069",1.500000,1.000000
"95833","95833",860Z200US95833,B5,G6350,S,"20955184","1216653","+38.6190485","-121.5175516",0.000000,0.000000
"91377","91377",860Z200US91377,B5,G6350,S,"13971948","0","+34.1847243","-118.7665166",3.000000,3.000000
"92014","92014",860Z200US92014,B5,G6350,S,"16330004","1197873","+32.9632316","-117.2503668",2.222222,3.000000
"92067","92067",860Z200US92067,B5,G6350,S,"57997880","200876","+33.0209084","-117.1903457",2.115385,3.000000
"92311","92311",860Z200US92311,B5,G6350,S,"1099250743","112301","+34.9656480","-117.0015086",0.000000,0.000000
"92301","92301",860Z200US92301,B5,G6350,S,"582185291","0","+34.6517865","-117.5261052",1.000000,1.000000
"92399","92399",860Z200US92399,B5,G6350,S,"138945859","11185","+34.0323124","-117.0105770",2.800000,3.000000
"92119","92119",860Z200US92119,B5,G6350,S,"17002043","648076","+32.8178882","-117.0319557",3.000000,3.000000
"92356","92356",860Z200US92356,B5,G6350,S,"946834679","0","+34.4962515","-116.8925302",2.010989,2.000000
"95454","95454",860Z200US95454,B5,G6350,S,"793973450","278003","+39.7840478","-123.4957895",2.230769,3.000000
"95570","95570",860Z200US95570,B5,G6350,S,"135667244","11954844","+41.1137525","-124.0826397",1.333333,1.000000
"92131","92131",860Z200US92131,B5,G6350,S,"100084005","511638","+32.8996868","-117.0473184",3.000000,3.000000
"94133","94133",860Z200US94133,B5,G6350,S,"1703119","0","+37.8019622","-122.4109997",0.000000,0.000000
"96002","96002",860Z200US96002,B5,G6350,S,"79102307","1852272","+40.5277686","-122.3186448",2.666667,3.000000
"95988","95988",860Z200US95988,B5,G6350,S,"851142823","2160687","+39.4971914","-122.2875675",1.640000,2.000000
"92398","92398",860Z200US92398,B5,G6350,S,"259487622","417730","+34.9827929","-116.8516201",0.000000,0.000000
"95618","95618",860Z200US95618,B5,G6350,S,"83216798","121392","+38.5430194","-121.6905376",0.000000,0.000000
"95470","95470",860Z200US95470,B5,G6350,S,"180166311","464910","+39.2990232","-123.2392430",2.090909,3.000000
"93962","93962",860Z200US93962,B5,G6350,S,"316377","0","+36.6247156","-121.6464870",0.000000,0.000000
"94108","94108",860Z200US94108,B5,G6350,S,"668152","0","+37.7918858","-122.4085167",0.000000,0.000000
"95466","95466",860Z200US95466,B5,G6350,S,"266252803","105252","+39.0569236","-123.5056514",1.555556,1.000000
"95459","95459",860Z200US95459,B5,G6350,S,"153681700","152972","+38.9766284","-123.6048542",1.833333,1.000000
"95569","95569",860Z200US95569,B5,G6350,S,"141948280","1240555","+40.3613643","-123.8621224",1.750000,1.000000
"93409","93409",860Z200US93409,B5,G6350,S,"1034939","0","+35.3235663","-120.6973747",1.500000,1.000000
"92870","92870",860Z200US92870,B5,G6350,S,"17427777","37381","+33.8811581","-117.8547827",0.000000,0.000000
"93433","93433",860Z200US93433,B5,G6350,S,"5605475","126995","+35.1208877","-120.6196642",0.000000,0.000000
"93955","93955",860Z200US93955,B5,G6350,S,"68120349","1637340","+36.6147893","-121.7880224",3.000000,3.000000
"92024","92024",860Z200US92024,B5,G6350,S,"46684819","2643272","+33.0568676","-117.2575772",2.529412,3.000000
"92054","92054",860Z200US92054,B5,G6350,S,"19347123","2330956","+33.1930693","-117.3596758",2.333333,3.000000
"92056","92056",860Z200US92056,B5,G6350,S,"31880700","61323","+33.1995824","-117.2987641",1.666667,1.000000
"92078","92078",860Z200US92078,B5,G6350,S,"43252975","318960","+33.1170652","-117.1808072",2.272727,3.000000
"96016","96016",860Z200US96016,B5,G6350,S,"110562129","1331121","+40.8942081","-121.5088345",2.428571,3.000000
"92065","92065",860Z200US92065,B5,G6350,S,"438611143","3788056","+33.0403728","-116.8300750",2.292683,3.000000
"92059","92059",860Z200US92059,B5,G6350,S,"71350990","0","+33.3828219","-117.0519949",2.700000,3.000000
"92082","92082",860Z200US92082,B5,G6350,S,"325634508","0","+33.2518281","-117.0027941",2.394737,3.000000
"95603","95603",860Z200US95603,B5,G6350,S,"92627413","1708031","+38.9113460","-121.0857601",1.866667,1.000000
"95746","95746",860Z200US95746,B5,G6350,S,"47655830","18667624","+38.7469238","-121.1664336",1.600000,1.000000
"94114","94114",860Z200US94114,B5,G6350,S,"3586233","0","+37.7582080","-122.4355562",0.000000,0.000000
"95661","95661",860Z200US95661,B5,G6350,S,"23191291","0","+38.7412743","-121.2492663",0.000000,0.000000
"92127","92127",860Z200US92127,B5,G6350,S,"58726530","1342021","+33.0187647","-117.1240976",1.958333,2.000000
"95663","95663",860Z200US95663,B5,G6350,S,"22535392","0","+38.8573725","-121.1825262",1.400000,1.000000
"95713","95713",860Z200US95713,B5,G6350,S,"157394699","998539","+39.0813467","-120.9323895",2.900000,3.000000
"95722","95722",860Z200US95722,B5,G6350,S,"27044345","634863","+39.0098006","-121.0347072",1.666667,1.000000
"95714","95714",860Z200US95714,B5,G6350,S,"9313989","113182","+39.2011586","-120.8367976",3.000000,3.000000
"96142","96142",860Z200US96142,B5,G6350,S,"41403338","66042654","+38.9986311","-120.1038814",2.777778,3.000000
"95634","95634",860Z200US95634,B5,G6350,S,"307201279","147643","+38.9006294","-120.7067822",2.952381,3.000000
"95667","95667",860Z200US95667,B5,G6350,S,"437914688","698470","+38.7333947","-120.7913470",2.190476,3.000000
"95635","95635",860Z200US95635,B5,G6350,S,"76529730","108089","+38.9107478","-120.9086212",2.350000,3.000000
"92678","92678",860Z200US92678,B5,G6350,S,"98797386","13484","+33.6518163","-117.5071044",3.000000,3.000000
"92879","92879",860Z200US92879,B5,G6350,S,"25452826","25336","+33.8826137","-117.5282048",2.500000,2.000000
"92881","92881",860Z200US92881,B5,G6350,S,"84056499","558502","+33.8238798","-117.5700257",2.484848,3.000000
"95623","95623",860Z200US95623,B5,G6350,S,"115668222","47298","+38.6325316","-120.8440154",2.111111,2.000000
"92860","92860",860Z200US92860,B5,G6350,S,"36591149","850240","+33.9255061","-117.5477035",2.333333,3.000000
"95684","95684",860Z200US95684,B5,G6350,S,"413902928","153187","+38.5661039","-120.5012152",2.615385,3.000000
"92591","92591",860Z200US92591,B5,G6350,S,"44610384","0","+33.5343315","-117.1092109",1.928571,2.000000
"95918","95918",860Z200US95918,B5,G6350,S,"144230205","3437499","+39.3012294","-121.3379292",2.222222,3.000000
"93426","93426",860Z200US93426,B5,G6350,S,"561417877","40416574","+35.8401388","-120.9751859",1.825000,2.000000
"92252","92252",860Z200US92252,B5,G6350,S,"290907686","0","+34.1479757","-116.2842180",1.875000,2.000000
"96003","96003",860Z200US96003,B5,G6350,S,"287879532","17009245","+40.6672785","-122.3195378",2.622642,3.000000
"92277","92277",860Z200US92277,B5,G6350,S,"4141635594","53327","+34.1277695","-115.6901344",0.000000,0.000000
"92278","92278",860Z200US92278,B5,G6350,S,"1016549","0","+34.2350566","-116.0582649",0.000000,0.000000
"92118","92118",860Z200US92118,B5,G6350,S,"19917489","14121982","+32.6987955","-117.2091097",0.000000,0.000000
"95776","95776",860Z200US95776,B5,G6350,S,"228442710","3042664","+38.6986923","-121.6994618",0.000000,0.000000
"93925","93925",860Z200US93925,B5,G6350,S,"129312963","238923","+36.5884824","-121.3992167",2.214286,3.000000
"92243","92243",860Z200US92243,B5,G6350,S,"293480637","177538","+32.7701971","-115.5985905",0.000000,0.000000
"92249","92249",860Z200US92249,B5,G6350,S,"51441957","0","+32.7260677","-115.4821502",0.000000,0.000000
